osmid,highway,oneway,ref,reversed,length,geometry,lanes,maxspeed,name,junction,bridge,access,width
559538774,secondary,True,,False,256.15171057233823,"LINESTRING (34.935632 32.4273389, 34.9356062 32.4273241, 34.9355422 32.4273111, 34.9354671 32.4273075, 34.9354133 32.4273124, 34.9353622 32.4273224, 34.9349903 32.4274007, 34.9340436 32.4275937, 34.9339774 32.4276072, 34.9331026 32.4277856, 34.9330511 32.4278075, 34.9330028 32.4278472)",,,משמר הגבול,,,,
663180524,secondary,True,,False,18.236011591264244,"LINESTRING (34.935632 32.4273389, 34.9356208 32.4273237, 34.9356125 32.4273071, 34.9356073 32.4272893, 34.9356055 32.4272705, 34.9356073 32.4272517, 34.9356125 32.4272339, 34.9356208 32.4272173, 34.935632 32.4272021, 34.9356457 32.4271886)",,,,roundabout,,,
663180524,secondary,True,,False,10.103961648190165,"LINESTRING (34.9356457 32.4271886, 34.9356617 32.427177, 34.9356796 32.4271676, 34.9356993 32.4271606, 34.9357204 32.4271562, 34.9357427 32.4271547)",,,,roundabout,,,
663180521,residential,False,,True,121.2472818167757,"LINESTRING (34.9357427 32.4271547, 34.935532 32.4260789)",,,,,,,
663180524,secondary,True,,False,2.0996434596635085,"LINESTRING (34.9357427 32.4271547, 34.935765 32.4271562)",,,,roundabout,,,
559538756,secondary,True,,False,246.20779921318376,"LINESTRING (34.935765 32.4271562, 34.9359065 32.4271379, 34.9360848 32.4271028, 34.9364281 32.4270485, 34.9375742 32.4268743, 34.9378127 32.4268424, 34.9380349 32.4268209, 34.9381384 32.4268112, 34.9382051 32.4267949, 34.9382564 32.426775, 34.938328 32.4267318)",,,משמר הגבול,,,,
663180524,secondary,True,,False,20.207886737749305,"LINESTRING (34.935765 32.4271562, 34.9357861 32.4271606, 34.9358058 32.4271676, 34.9358237 32.427177, 34.9358397 32.4271886, 34.9358534 32.4272021, 34.9358646 32.4272173, 34.9358729 32.4272339, 34.9358781 32.4272517, 34.9358799 32.4272705, 34.9358781 32.4272893)",,,,roundabout,,,
663180525,residential,False,,False,119.69066649043202,"LINESTRING (34.9324237 32.4267192, 34.9328272 32.4277403)",,,גמלא,,,,
663180526,residential,True,,False,49.68112015219793,"LINESTRING (34.9324237 32.4267192, 34.9324107 32.4267219, 34.932397 32.4267228, 34.9323833 32.4267219, 34.9323704 32.4267192, 34.9323583 32.4267149, 34.9323472 32.4267091, 34.9323374 32.426702, 34.932329 32.4266937, 34.9323221 32.4266843, 34.932317 32.4266741, 34.9323138 32.4266632, 34.9323127 32.4266516, 34.9323138 32.4266401, 34.932317 32.4266291, 34.9323221 32.4266189, 34.932329 32.4266096, 34.9323374 32.4266013, 34.9323472 32.4265942, 34.9323583 32.4265884, 34.9323704 32.4265841, 34.9323833 32.4265814, 34.932397 32.4265805, 34.9324107 32.4265814, 34.9324237 32.4265841, 34.9324358 32.4265884, 34.9324468 32.4265942, 34.9324566 32.4266013, 34.9324651 32.4266096, 34.9324719 32.4266189, 34.932477 32.4266291, 34.9324802 32.4266401, 34.9324813 32.4266516, 34.9324802 32.4266632, 34.932477 32.4266741, 34.9324719 32.4266843, 34.9324651 32.4266937, 34.9324566 32.426702, 34.9324468 32.4267091, 34.9324358 32.4267149, 34.9324237 32.4267192)",,,,roundabout,,,
663180533,tertiary,True,,False,20.099431257207033,"LINESTRING (34.9318762 32.4316591, 34.9318639 32.4316758, 34.9318488 32.4316907, 34.9318311 32.4317035, 34.9318112 32.4317139, 34.9317895 32.4317217, 34.9317662 32.4317265, 34.9317416 32.4317282, 34.931717 32.4317265, 34.9316937 32.4317217)",,,,roundabout,,,
"[306486976, 886871161]",tertiary,True,,False,438.3663362996721,"LINESTRING (34.9316937 32.4317217, 34.9315749 32.4317232, 34.9314084 32.4317504, 34.9313248 32.4317721, 34.9296379 32.4322093, 34.9285062 32.4324578, 34.9271891 32.4327471)",,,חטיבת הנח״ל,,,,
663180533,tertiary,True,,False,20.077672191281003,"LINESTRING (34.9316937 32.4317217, 34.9316719 32.4317139, 34.931652 32.4317035, 34.9316344 32.4316907, 34.9316192 32.4316758, 34.9316069 32.4316591, 34.9315977 32.4316407, 34.931592 32.431621, 34.93159 32.4316003, 34.931592 32.4315795)",,,,roundabout,,,
663180533,tertiary,True,,False,2.254918910049363,"LINESTRING (34.931592 32.4315795, 34.9315977 32.4315598)",,,,roundabout,,,
559549095,tertiary,True,,False,145.1679636729275,"LINESTRING (34.9315977 32.4315598, 34.9315817 32.4314548, 34.9315245 32.4313326, 34.9312978 32.430912, 34.931198 32.430727, 34.9310604 32.4304716, 34.9310235 32.4304156, 34.9309754 32.4303738)",,50,הירדן,,,,
663180533,tertiary,True,,False,20.074425949468072,"LINESTRING (34.9315977 32.4315598, 34.9316069 32.4315415, 34.9316192 32.4315247, 34.9316344 32.4315098, 34.931652 32.431497, 34.9316719 32.4314866, 34.9316937 32.4314789, 34.931717 32.431474, 34.9317416 32.4314723, 34.9317662 32.431474)",,,,roundabout,,,
663180533,tertiary,True,,False,8.847107052051928,"LINESTRING (34.9317662 32.431474, 34.9317895 32.4314789, 34.9318112 32.4314866, 34.9318311 32.431497, 34.9318488 32.4315098)",,,,roundabout,,,
366656170,tertiary,True,,False,172.0524644265834,"LINESTRING (34.9318488 32.4315098, 34.9319299 32.4315181, 34.9320178 32.4315114, 34.9321207 32.4315003, 34.9326492 32.4314315, 34.9331516 32.431366, 34.9335374 32.4313158, 34.933662 32.4312996)",,,"חטיבת הנח""ל",,,,
663180533,tertiary,True,,False,17.951572441165506,"LINESTRING (34.9318488 32.4315098, 34.9318639 32.4315247, 34.9318762 32.4315415, 34.9318854 32.4315598, 34.9318912 32.4315795, 34.9318932 32.4316003, 34.9318912 32.431621, 34.9318854 32.4316407, 34.9318762 32.4316591)",,,,roundabout,,,
273029681,tertiary,True,,False,172.02680903894384,"LINESTRING (34.9302801 32.428718, 34.9302808 32.4288034, 34.9303022 32.4288651, 34.9303237 32.4289158, 34.9306234 32.4294718, 34.9309118 32.4300068, 34.9309556 32.4300572, 34.931026 32.4301143)",,50,הירדן,,,,
663180539,secondary,True,,False,18.50226028834185,"LINESTRING (34.9302801 32.428718, 34.9302591 32.4287386, 34.9302346 32.4287564, 34.9302071 32.4287708, 34.9301769 32.4287815, 34.9301446 32.4287883, 34.9301105 32.4287906)",,,,roundabout,,,
663180539,secondary,True,,False,12.44642919956628,"LINESTRING (34.9301105 32.4287906, 34.9300764 32.4287883, 34.9300441 32.4287815, 34.9300139 32.4287708, 34.9299864 32.4287564)",,,,roundabout,,,
51383968,secondary,True,,False,395.687494194744,"LINESTRING (34.9299864 32.4287564, 34.9298906 32.4287421, 34.9298194 32.428751, 34.9297638 32.4287762, 34.9297014 32.4288142, 34.9292697 32.429155, 34.9291415 32.4292563, 34.9290229 32.4293406, 34.9289225 32.429412, 34.9287781 32.4295099, 34.9285206 32.4296548, 34.9283489 32.4297363, 34.9281236 32.4298178, 34.9277696 32.4299265, 34.9264433 32.4302395, 34.9263606 32.430267, 34.9262953 32.4302965)",,,משמר הגבול,,,,
663180539,secondary,True,,False,24.850953359797302,"LINESTRING (34.9299864 32.4287564, 34.9299619 32.4287386, 34.9299409 32.428718, 34.9299238 32.4286947, 34.929911 32.4286692, 34.929903 32.4286419, 34.9299003 32.4286132, 34.929903 32.4285844, 34.929911 32.4285571)",,,,roundabout,,,
663180539,secondary,True,,False,9.147990571071716,"LINESTRING (34.929911 32.4285571, 34.9299238 32.4285316, 34.9299409 32.4285084, 34.9299619 32.4284877)",,,,roundabout,,,
366653127,tertiary,True,,False,167.23016861316339,"LINESTRING (34.9299619 32.4284877, 34.9299635 32.4284052, 34.9299462 32.4283036, 34.929907 32.4282113, 34.9298246 32.4280481, 34.9297463 32.4278703, 34.9295996 32.427506, 34.9295575 32.4274014, 34.9295079 32.4272618, 34.9294659 32.4271671, 34.9293841 32.4270795)",,,הירדן,,,,
663180539,secondary,True,,False,18.68734110151927,"LINESTRING (34.9299619 32.4284877, 34.9299864 32.42847, 34.9300139 32.4284556, 34.9300441 32.4284448, 34.9300764 32.4284381, 34.9301105 32.4284357, 34.9301446 32.4284381)",,,,roundabout,,,
663180539,secondary,True,,False,3.121735251538015,"LINESTRING (34.9301446 32.4284381, 34.9301769 32.4284448)",,,,roundabout,,,
318518299,secondary,True,,False,255.51444676907852,"LINESTRING (34.9301769 32.4284448, 34.930253 32.428416, 34.9303129 32.4284032, 34.9303689 32.4283833, 34.9304712 32.4283461, 34.9305965 32.428309, 34.9309138 32.4282151, 34.9313046 32.4281062, 34.9320381 32.4279251, 34.9325617 32.4278183, 34.9326168 32.4278052, 34.932775 32.4277676)",,,משמר הגבול,,,,
663180539,secondary,True,,False,21.415300506275024,"LINESTRING (34.9301769 32.4284448, 34.9302071 32.4284556, 34.9302346 32.42847, 34.9302591 32.4284877, 34.9302801 32.4285084, 34.9302972 32.4285316, 34.93031 32.4285571, 34.9303179 32.4285844)",,,,roundabout,,,
663180539,secondary,True,,False,15.667287023223672,"LINESTRING (34.9303179 32.4285844, 34.9303207 32.4286132, 34.9303179 32.4286419, 34.93031 32.4286692, 34.9302972 32.4286947, 34.9302801 32.428718)",,,,roundabout,,,
663180568,residential,False,,True,45.58197352581122,"LINESTRING (34.93317 32.4285493, 34.9333371 32.4289342)",,,גמלא,,,,
663180567,residential,False,,False,230.31785715856265,"LINESTRING (34.93317 32.4285493, 34.932544 32.4287155, 34.9324282 32.428761, 34.9323432 32.4287944, 34.9321726 32.4288959, 34.9321173 32.4289429, 34.9320317 32.4290156, 34.9319199 32.429149, 34.9318631 32.4292459, 34.9318365 32.4292914, 34.931781 32.4294384, 34.931756 32.4295687, 34.9317528 32.4295854, 34.9317514 32.4297279, 34.9317761 32.4298614, 34.9318088 32.4299391)",,,שניר,,,,
663180568,residential,False,,False,70.50059094591575,"LINESTRING (34.93317 32.4285493, 34.9329359 32.4280102, 34.9329115 32.427954)",,,גמלא,,,,
663180568,residential,False,,True,70.50059094591575,"LINESTRING (34.9329115 32.427954, 34.9329359 32.4280102, 34.93317 32.4285493)",,,גמלא,,,,
663180569,secondary,True,,False,15.765257121336298,"LINESTRING (34.9329115 32.427954, 34.932891 32.4279583, 34.9328694 32.4279598, 34.9328477 32.4279583, 34.9328272 32.427954, 34.9328081 32.4279472, 34.9327906 32.4279381, 34.932775 32.4279268, 34.9327617 32.4279137)",,,,roundabout,,,
"[559538762, 886871170]",secondary,True,,False,247.36730811885914,"LINESTRING (34.9327617 32.4279137, 34.9327135 32.4278956, 34.9326648 32.4278888, 34.9326555 32.4278888, 34.9326219 32.4278888, 34.9325765 32.4278929, 34.9320612 32.427998, 34.9313311 32.4281782, 34.9310717 32.4282505, 34.9309426 32.4282865, 34.930626 32.4283802, 34.9305079 32.4284151, 34.9304202 32.428454, 34.9303179 32.4285844)",,,משמר הגבול,,,,
663180569,secondary,True,,False,17.721308521375846,"LINESTRING (34.9327617 32.4279137, 34.9327509 32.4278989, 34.9327428 32.4278828, 34.9327377 32.4278654, 34.932736 32.4278472, 34.9327377 32.4278289, 34.9327428 32.4278116, 34.9327509 32.4277954, 34.9327617 32.4277807, 34.932775 32.4277676)",,,,roundabout,,,
663180569,secondary,True,,False,5.808493185174481,"LINESTRING (34.932775 32.4277676, 34.9327906 32.4277563, 34.9328081 32.4277472, 34.9328272 32.4277403)",,,,roundabout,,,
663180525,residential,False,,True,119.69066649043202,"LINESTRING (34.9328272 32.4277403, 34.9324237 32.4267192)",,,גמלא,,,,
663180569,secondary,True,,False,6.057565392993314,"LINESTRING (34.9328272 32.4277403, 34.9328477 32.4277361, 34.9328694 32.4277346, 34.932891 32.4277361)",,,,roundabout,,,
559538768,secondary,True,,False,265.72192549051726,"LINESTRING (34.932891 32.4277361, 34.9329565 32.4277295, 34.9330231 32.4277242, 34.934969 32.4273274, 34.9353413 32.427249, 34.9354018 32.4272371, 34.9356457 32.4271886)",,,משמר הגבול,,,,
663180569,secondary,True,,False,17.61290142204065,"LINESTRING (34.932891 32.4277361, 34.9329115 32.4277403, 34.9329307 32.4277472, 34.9329481 32.4277563, 34.9329637 32.4277676, 34.932977 32.4277807, 34.9329879 32.4277954, 34.932996 32.4278116, 34.933001 32.4278289, 34.9330028 32.4278472)",,,,roundabout,,,
663180569,secondary,True,,False,15.627557942445938,"LINESTRING (34.9330028 32.4278472, 34.933001 32.4278654, 34.932996 32.4278828, 34.9329879 32.4278989, 34.932977 32.4279137, 34.9329637 32.4279268, 34.9329481 32.4279381, 34.9329307 32.4279472, 34.9329115 32.427954)",,,,roundabout,,,
663180568,residential,False,,False,45.58197352581122,"LINESTRING (34.9333371 32.4289342, 34.93317 32.4285493)",,,גמלא,,,,
663180570,residential,True,,False,51.20677799413526,"LINESTRING (34.9333371 32.4289342, 34.9333505 32.4289314, 34.9333645 32.4289305, 34.9333786 32.4289314, 34.933392 32.4289342, 34.9334045 32.4289387, 34.9334159 32.4289446, 34.933426 32.428952, 34.9334347 32.4289605, 34.9334418 32.4289701, 34.933447 32.4289807, 34.9334503 32.4289919, 34.9334515 32.4290038, 34.9334503 32.4290157, 34.933447 32.429027, 34.9334418 32.4290375, 34.9334347 32.4290472, 34.933426 32.4290557, 34.9334159 32.429063, 34.9334045 32.429069, 34.933392 32.4290735, 34.9333786 32.4290762, 34.9333645 32.4290772, 34.9333505 32.4290762, 34.9333371 32.4290735, 34.9333246 32.429069, 34.9333132 32.429063, 34.9333031 32.4290557, 34.9332944 32.4290472, 34.9332873 32.4290375, 34.9332821 32.429027, 34.9332788 32.4290157, 34.9332776 32.4290038, 34.9332788 32.4289919, 34.9332821 32.4289807, 34.9332873 32.4289701, 34.9332944 32.4289605, 34.9333031 32.428952, 34.9333132 32.4289446, 34.9333246 32.4289387, 34.9333371 32.4289342)",,,,roundabout,,,
663180571,tertiary,True,,False,4.535685700194955,"LINESTRING (34.9311486 32.4302856, 34.9311391 32.4303044, 34.9311264 32.4303217)",,,,roundabout,,,
559549109,tertiary,True,,False,142.9257100535635,"LINESTRING (34.9311264 32.4303217, 34.9311285 32.4303957, 34.9311464 32.4304418, 34.9313197 32.4307634, 34.9314135 32.4309373, 34.9316058 32.431294, 34.9316929 32.4314116, 34.9317662 32.431474)",,50,הירדן,,,,
663180571,tertiary,True,,False,16.095751685547015,"LINESTRING (34.9311264 32.4303217, 34.9311109 32.430337, 34.9310927 32.4303501, 34.9310723 32.4303608, 34.93105 32.4303688, 34.931026 32.4303738, 34.9310007 32.4303755, 34.9309754 32.4303738)",,,,roundabout,,,
663180571,tertiary,True,,False,15.862266456833312,"LINESTRING (34.9309754 32.4303738, 34.9309515 32.4303688, 34.9309291 32.4303608, 34.9309087 32.4303501, 34.9308906 32.430337, 34.930875 32.4303217, 34.9308623 32.4303044, 34.9308529 32.4302856)",,,,roundabout,,,
663180373,residential,False,,True,66.54904949413158,"LINESTRING (34.9308529 32.4302856, 34.9302118 32.4305413)",,,ציפורי,,,,
663180571,tertiary,True,,False,7.077470977980335,"LINESTRING (34.9308529 32.4302856, 34.930847 32.4302653, 34.9308449 32.430244, 34.930847 32.4302227)",,,,roundabout,,,
559549102,tertiary,True,,False,175.42623284258477,"LINESTRING (34.930847 32.4302227, 34.9308519 32.4301711, 34.9308519 32.4301385, 34.9308246 32.4300342, 34.9306893 32.4297833, 34.930531 32.4294897, 34.9302376 32.4289453, 34.9301802 32.4288562, 34.9301615 32.4288313, 34.9301105 32.4287906)",,50,הירדן,,,,
663180571,tertiary,True,,False,22.94811458877587,"LINESTRING (34.930847 32.4302227, 34.9308529 32.4302025, 34.9308623 32.4301836, 34.930875 32.4301664, 34.9308906 32.430151, 34.9309087 32.4301379, 34.9309291 32.4301272, 34.9309515 32.4301192, 34.9309754 32.4301143, 34.9310007 32.4301125, 34.931026 32.4301143)",,,,roundabout,,,
663180571,tertiary,True,,False,6.845777160375993,"LINESTRING (34.931026 32.4301143, 34.93105 32.4301192, 34.9310723 32.4301272, 34.9310927 32.4301379)",,,,roundabout,,,
663180566,residential,True,,False,71.43125571534715,"LINESTRING (34.9310927 32.4301379, 34.9311154 32.4301379, 34.9311319 32.4301404, 34.9311484 32.4301417, 34.9311651 32.4301418, 34.931182 32.4301407, 34.9311993 32.4301384, 34.931217 32.4301349, 34.9312354 32.4301302, 34.9312545 32.4301243, 34.9318088 32.4299391)",,,ציפורי,,,,
663180571,tertiary,True,,False,18.417620827234614,"LINESTRING (34.9310927 32.4301379, 34.9311109 32.430151, 34.9311264 32.4301664, 34.9311391 32.4301836, 34.9311486 32.4302025, 34.9311545 32.4302227, 34.9311565 32.430244, 34.9311545 32.4302653, 34.9311486 32.4302856)",,,,roundabout,,,
663180320,residential,False,,False,159.72428702924256,"LINESTRING (34.9281568 32.4289704, 34.9282613 32.4289236, 34.9283764 32.4288669, 34.9284983 32.4287967, 34.9286195 32.4287136, 34.9287328 32.428618, 34.9288309 32.4285104, 34.9289063 32.4283913, 34.928952 32.4282612, 34.9289604 32.4281206, 34.9289244 32.4279699, 34.9288746 32.4278453)",,,חורשת טל,,,,
663191172,residential,False,,False,101.33374799753007,"LINESTRING (34.9281568 32.4289704, 34.928161 32.4284668, 34.9281593 32.4280591)",1,,גלעד,,,,
663191172,residential,False,,True,56.77764427400412,"LINESTRING (34.9281568 32.4289704, 34.928154 32.4293, 34.9281525 32.429481)",1,,גלעד,,,,
663180468,residential,False,,True,60.28259006012123,"LINESTRING (34.9399781 32.4284244, 34.9396087 32.4288679)",,,עין בוקק,,,,
663180466,residential,False,,False,94.23622933155978,"LINESTRING (34.9399781 32.4284244, 34.9397655 32.4282924, 34.9397212 32.4282617, 34.9396819 32.4282267, 34.939649 32.4281874, 34.9396242 32.4281436, 34.9396088 32.4280953, 34.9396045 32.4280424, 34.9396126 32.4279847, 34.9396348 32.4279222, 34.9396725 32.4278548, 34.9397271 32.4277824, 34.9397632 32.4277497)",,,עין עבדת,,,,
663180468,residential,False,,False,107.23542216496519,"LINESTRING (34.9399781 32.4284244, 34.9402153 32.4281396, 34.9406351 32.4276354)",,,עין בוקק,,,,
663180319,residential,False,,False,77.63466618333923,"LINESTRING (34.9281593 32.4280591, 34.9282701 32.428078, 34.9283614 32.4280908, 34.9284428 32.4280924, 34.9285154 32.4280839, 34.9285803 32.4280668, 34.9286386 32.4280422, 34.9286914 32.4280115, 34.9287399 32.4279758, 34.9287851 32.4279364, 34.9288283 32.4278946, 34.9288746 32.4278453)",1,,הר בנטל,,,,
663180319,residential,False,,True,84.569541747958,"LINESTRING (34.9281593 32.4280591, 34.9274998 32.4279463, 34.9273841 32.4279287, 34.9272742 32.4279183)",1,,הר בנטל,,,,
663191172,residential,False,,True,101.33374799753007,"LINESTRING (34.9281593 32.4280591, 34.928161 32.4284668, 34.9281568 32.4289704)",1,,גלעד,,,,
663180447,residential,False,,True,54.05050918015485,"LINESTRING (34.9397632 32.4277497, 34.9393248 32.4274345)",,,,,,,
663180466,residential,False,,False,91.76417351159284,"LINESTRING (34.9397632 32.4277497, 34.9398322 32.4276873, 34.9399409 32.4276178, 34.9400506 32.4275709, 34.9401587 32.4275438, 34.9402628 32.4275337, 34.9403604 32.4275377, 34.9404488 32.427553, 34.9405256 32.4275768, 34.9405882 32.4276061, 34.9406351 32.4276354)",,,עין עבדת,,,,
663180466,residential,False,,True,94.23622933155977,"LINESTRING (34.9397632 32.4277497, 34.9397271 32.4277824, 34.9396725 32.4278548, 34.9396348 32.4279222, 34.9396126 32.4279847, 34.9396045 32.4280424, 34.9396088 32.4280953, 34.9396242 32.4281436, 34.939649 32.4281874, 34.9396819 32.4282267, 34.9397212 32.4282617, 34.9397655 32.4282924, 34.9399781 32.4284244)",,,עין עבדת,,,,
663180321,residential,True,,False,25.841253036240566,"LINESTRING (34.9281525 32.429481, 34.9281891 32.4295499, 34.928232 32.429597, 34.9282792 32.4296223, 34.9283387 32.4296248)",1,,גלעד,,,,
663191172,residential,False,,False,56.77764427400412,"LINESTRING (34.9281525 32.429481, 34.928154 32.4293, 34.9281568 32.4289704)",1,,גלעד,,,,
663180565,residential,True,,False,72.84536985065374,"LINESTRING (34.9318464 32.4300093, 34.9315945 32.4300954, 34.9312949 32.4301977, 34.9312774 32.4302049, 34.9312601 32.4302125, 34.9312434 32.4302205, 34.9312272 32.4302288, 34.9312119 32.4302372, 34.9311976 32.4302457, 34.9311843 32.4302543, 34.9311724 32.4302629, 34.9311486 32.4302856)",,,ציפורי,,,,
663180567,residential,False,,False,163.6921838800328,"LINESTRING (34.9318464 32.4300093, 34.9319059 32.4300924, 34.9320078 32.430196, 34.9321296 32.4302893, 34.9322687 32.4303695, 34.9324224 32.4304337, 34.932588 32.4304791, 34.9327631 32.4305029, 34.9327829 32.4305028, 34.9329448 32.4305023, 34.9331307 32.4304744, 34.9333181 32.4304164, 34.9333579 32.4304015)",,,שניר,,,,
663180567,residential,False,,True,8.60946921153359,"LINESTRING (34.9318464 32.4300093, 34.9318265 32.4299814, 34.9318212 32.4299689, 34.9318088 32.4299391)",,,שניר,,,,
663180564,residential,False,,True,87.77666906836252,"LINESTRING (34.933763 32.431113, 34.9333579 32.4304015)",,,אחים טפר,,,,
663191180,tertiary_link,True,,False,30.264502477427595,"LINESTRING (34.933763 32.431113, 34.9338172 32.431178, 34.9338664 32.4312142, 34.93392 32.4312378, 34.934021 32.4312529)",,,,,,,
663180373,residential,False,,False,66.54904949413158,"LINESTRING (34.9302118 32.4305413, 34.9308529 32.4302856)",,,ציפורי,,,,
663180374,residential,False,,False,51.159270015629176,"LINESTRING (34.9302118 32.4305413, 34.9302342 32.4305772, 34.9302512 32.430608, 34.9302626 32.4306418, 34.9302692 32.4306783, 34.9302715 32.4307173, 34.9302702 32.4307583, 34.9302659 32.430801, 34.9302593 32.4308451, 34.9302509 32.4308902, 34.9302414 32.430936, 34.9302301 32.4309891)",,,חרמון,,,,
663180374,residential,False,,True,78.32411555897723,"LINESTRING (34.9302118 32.4305413, 34.9299498 32.4301211, 34.9299157 32.4300831, 34.9298748 32.4300522, 34.9298289 32.4300283, 34.9297795 32.4300108, 34.9297281 32.4299996)",,,חרמון,,,,
663180497,residential,True,,False,74.29356136973183,"LINESTRING (34.9377904 32.4287344, 34.9383867 32.4287181, 34.9384057 32.4287159, 34.9384237 32.4287131, 34.9384408 32.4287097, 34.9384572 32.4287058, 34.938473 32.4287016, 34.9384883 32.4286973, 34.9385034 32.4286929, 34.9385183 32.4286885, 34.9385331 32.4286844, 34.9385684 32.4286639)",,,נחל שורק,,,,
663180499,residential,False,,False,224.82360166347857,"LINESTRING (34.9377904 32.4287344, 34.9377658 32.4286187, 34.9377162 32.4284969, 34.9377035 32.4284657, 34.9376184 32.4283361, 34.937512 32.4282287, 34.937425 32.428169, 34.9373859 32.4281421, 34.9372415 32.428075, 34.9370804 32.4280262, 34.9369785 32.4280077, 34.9369042 32.4279943, 34.9367145 32.427978, 34.9365128 32.4279761, 34.9358617 32.4280033)",,,לכיש,,,,
663180499,residential,False,,True,9.256180159469617,"LINESTRING (34.9377904 32.4287344, 34.9378036 32.4287965, 34.9378019 32.4288166)",,,לכיש,,,,
663180320,residential,False,,False,82.64978838543574,"LINESTRING (34.9288746 32.4278453, 34.9285928 32.4271411)",,,חורשת טל,,,,
663180319,residential,False,,True,77.63466618333923,"LINESTRING (34.9288746 32.4278453, 34.9288283 32.4278946, 34.9287851 32.4279364, 34.9287399 32.4279758, 34.9286914 32.4280115, 34.9286386 32.4280422, 34.9285803 32.4280668, 34.9285154 32.4280839, 34.9284428 32.4280924, 34.9283614 32.4280908, 34.9282701 32.428078, 34.9281593 32.4280591)",1,,הר בנטל,,,,
663180320,residential,False,,True,159.7242870292426,"LINESTRING (34.9288746 32.4278453, 34.9289244 32.4279699, 34.9289604 32.4281206, 34.928952 32.4282612, 34.9289063 32.4283913, 34.9288309 32.4285104, 34.9287328 32.428618, 34.9286195 32.4287136, 34.9284983 32.4287967, 34.9283764 32.4288669, 34.9282613 32.4289236, 34.9281568 32.4289704)",,,חורשת טל,,,,
663180519,residential,False,,True,48.096031315081326,"LINESTRING (34.9358617 32.4280033, 34.9359203 32.428433)",,,תמנע,,,,
663180499,residential,False,,True,224.82360166347854,"LINESTRING (34.9358617 32.4280033, 34.9365128 32.4279761, 34.9367145 32.427978, 34.9369042 32.4279943, 34.9369785 32.4280077, 34.9370804 32.4280262, 34.9372415 32.428075, 34.9373859 32.4281421, 34.937425 32.428169, 34.937512 32.4282287, 34.9376184 32.4283361, 34.9377035 32.4284657, 34.9377162 32.4284969, 34.9377658 32.4286187, 34.9377904 32.4287344)",,,לכיש,,,,
663180519,residential,False,,False,69.37514599249944,"LINESTRING (34.9358617 32.4280033, 34.9358341 32.4278007, 34.9357752 32.4274464, 34.935765 32.4273848)",,,תמנע,,,,
559538759,residential,True,,False,16.01025613394741,"LINESTRING (34.9386215 32.4271086, 34.9385829 32.4270741, 34.9385377 32.4270432, 34.9384926 32.4270149)",,,נחל רמון,,,,
663180456,residential,False,,True,170.8445001423866,"LINESTRING (34.9386215 32.4271086, 34.9386909 32.4276212, 34.938693 32.4276402, 34.9387031 32.4277295, 34.9387129 32.4278356, 34.9387201 32.4279396, 34.9387243 32.4280418, 34.9387252 32.4281425, 34.938724 32.4281878, 34.9387226 32.4282419, 34.938716 32.4283404, 34.9387052 32.4284381, 34.9386898 32.4285354, 34.9386665 32.4286373)",,,נחל רמון,,,,
663180468,residential,False,,False,29.100070513399427,"LINESTRING (34.9406351 32.4276354, 34.9408134 32.4274213)",,,עין בוקק,,,,
663180466,residential,False,,True,91.76417351159284,"LINESTRING (34.9406351 32.4276354, 34.9405882 32.4276061, 34.9405256 32.4275768, 34.9404488 32.427553, 34.9403604 32.4275377, 34.9402628 32.4275337, 34.9401587 32.4275438, 34.9400506 32.4275709, 34.9399409 32.4276178, 34.9398322 32.4276873, 34.9397632 32.4277497)",,,עין עבדת,,,,
663180468,residential,False,,True,107.23542216496519,"LINESTRING (34.9406351 32.4276354, 34.9402153 32.4281396, 34.9399781 32.4284244)",,,עין בוקק,,,,
559538777,secondary,True,,False,19.330819035265886,"LINESTRING (34.9384926 32.4270149, 34.9384726 32.4270156, 34.9384398 32.4270113, 34.9384138 32.4270046, 34.9383814 32.4269901, 34.9383695 32.4269848, 34.9383437 32.4269669, 34.9383167 32.4269397)",,,,roundabout,,,
663180567,residential,False,,False,8.60946921153359,"LINESTRING (34.9318088 32.4299391, 34.9318212 32.4299689, 34.9318265 32.4299814, 34.9318464 32.4300093)",,,שניר,,,,
663180567,residential,False,,True,230.31785715856265,"LINESTRING (34.9318088 32.4299391, 34.9317761 32.4298614, 34.9317514 32.4297279, 34.9317528 32.4295854, 34.931756 32.4295687, 34.931781 32.4294384, 34.9318365 32.4292914, 34.9318631 32.4292459, 34.9319199 32.429149, 34.9320317 32.4290156, 34.9321173 32.4289429, 34.9321726 32.4288959, 34.9323432 32.4287944, 34.9324282 32.428761, 34.932544 32.4287155, 34.93317 32.4285493)",,,שניר,,,,
559549098,residential,True,,False,19.15379638000384,"LINESTRING (34.9377937 32.4306875, 34.9378255 32.4307615, 34.9378469 32.4307887, 34.9379065 32.430823)",,,נחל רמון,,,,
