osmid,highway,oneway,reversed,length,geometry,lanes,maxspeed,name,ref,junction,width,bridge,tunnel,access
861124940,residential,True,False,14.135525801728361,"LINESTRING (34.7710937 32.0055357, 34.7710784 32.0055302, 34.7710645 32.0055229, 34.7710521 32.0055139, 34.7710415 32.0055034, 34.7710329 32.0054916, 34.7710264 32.0054787, 34.7710224 32.0054648, 34.771021 32.0054502, 34.7710224 32.0054356)",,,,,roundabout,,,,
861124940,residential,True,False,7.769281623020293,"LINESTRING (34.7710224 32.0054356, 34.7710264 32.0054217, 34.7710329 32.0054088, 34.7710415 32.005397, 34.7710521 32.0053865, 34.7710645 32.0053775)",,,,,roundabout,,,,
51325725,residential,True,False,82.89851570535633,"LINESTRING (34.7710645 32.0053775, 34.771073 32.005328, 34.7710723 32.0050092, 34.7710715 32.0046325)",,,דבורה ברטונוב,,,,,,
861124940,residential,True,False,14.189556839729068,"LINESTRING (34.7710645 32.0053775, 34.7710784 32.0053701, 34.7710937 32.0053647, 34.77111 32.0053613, 34.7711273 32.0053601, 34.7711445 32.0053613, 34.7711609 32.0053647, 34.7711761 32.0053701, 34.77119 32.0053775, 34.7712024 32.0053865)",,,,,roundabout,,,,
861124940,residential,True,False,3.084385928482031,"LINESTRING (34.7712024 32.0053865, 34.771213 32.005397, 34.7712217 32.0054088)",,,,,roundabout,,,,
785822238,residential,True,False,29.991575214174812,"LINESTRING (34.7712217 32.0054088, 34.7712514 32.0054294, 34.771277 32.0054463, 34.7713037 32.0054612, 34.7713311 32.0054746, 34.7713588 32.0054871, 34.7713864 32.0054991, 34.7714136 32.0055113, 34.77144 32.0055242, 34.7714651 32.0055382, 34.7714885 32.0055541)",,,נעמי שמר,,,,,,
861124940,residential,True,False,14.175348249465042,"LINESTRING (34.7712217 32.0054088, 34.7712281 32.0054217, 34.7712321 32.0054356, 34.7712335 32.0054502, 34.7712321 32.0054648, 34.7712281 32.0054787, 34.7712217 32.0054916, 34.771213 32.0055034, 34.7712024 32.0055139, 34.77119 32.0055229)",,,,,roundabout,,,,
51487074,residential,True,False,318.7185985365305,"LINESTRING (34.7690527 32.0025744, 34.7690284 32.0026065, 34.7690106 32.0026537, 34.7689988 32.0026842, 34.7689852 32.0027144, 34.76897 32.0027441, 34.7689531 32.0027731, 34.7689346 32.0028013, 34.7689147 32.0028285, 34.7688933 32.0028545, 34.7687965 32.0029503, 34.7686816 32.0030638, 34.7685887 32.0031558, 34.7684779 32.0032653, 34.7684636 32.0032823, 34.7684525 32.0033006, 34.7684447 32.0033197, 34.7684401 32.0033396, 34.7684386 32.0033598, 34.7684403 32.0033801, 34.7684451 32.0034003, 34.768453 32.00342, 34.7684639 32.0034391, 34.7684779 32.0034572, 34.7687494 32.003796, 34.7688226 32.0038874, 34.7688312 32.003896, 34.7688405 32.003904, 34.7688508 32.0039113, 34.7688623 32.0039179, 34.7688754 32.0039237, 34.7688905 32.0039286, 34.7689078 32.0039324, 34.7689277 32.0039351, 34.7689504 32.0039367, 34.7689764 32.0039369, 34.7693077 32.0039208, 34.769324 32.0039201, 34.7693406 32.003918, 34.7693572 32.0039145, 34.7693739 32.0039093, 34.7693905 32.0039025, 34.769407 32.0038939, 34.7694232 32.0038836, 34.7694392 32.0038714, 34.7694546 32.0038572, 34.7694696 32.0038411, 34.7695677 32.0037372, 34.7699808 32.0032998)",,,עוזי נרקיס,,,,,,
51487079,residential,True,False,18.204565644915384,"LINESTRING (34.7690527 32.0025744, 34.76908 32.0025798, 34.7691075 32.0025834, 34.7691352 32.0025855, 34.769163 32.0025866, 34.769191 32.0025871, 34.7692445 32.0025891)",,,יפה אברהם,,,,,,
861125097,residential,True,False,2.8888572569477615,"LINESTRING (34.7702366 32.0014582, 34.7702411 32.0014491, 34.7702511 32.0014354)",,,,,roundabout,,,,
861132094,residential,False,True,29.739295307015063,"LINESTRING (34.7699929 32.0016357, 34.7697945 32.0018436)",,,יצחק רבין,,,,,,
861132088,residential,True,False,30.652470255471982,"LINESTRING (34.7699929 32.0016357, 34.7700079 32.0016147, 34.7700258 32.0015947, 34.7700461 32.0015756, 34.7700686 32.0015572, 34.7700931 32.0015395, 34.7701193 32.0015225, 34.7701468 32.0015059, 34.7701755 32.0014897, 34.770205 32.0014738, 34.7702366 32.0014582)",,,יצחק רבין,,,,,,
861125082,residential,True,False,35.09379213401219,"LINESTRING (34.7705586 32.0037075, 34.7705965 32.0037236, 34.7706335 32.0037358, 34.7706696 32.003744, 34.7707048 32.0037485, 34.7707391 32.0037493, 34.7707726 32.0037465, 34.7708053 32.0037402, 34.7708371 32.0037305, 34.7708682 32.0037174, 34.7709051 32.0036926)",,,יצחק רבין,,,,,,
861132094,residential,False,False,70.87786824958381,"LINESTRING (34.7705586 32.0037075, 34.770314 32.0035349, 34.7699808 32.0032998)",,,יצחק רבין,,,,,,
861132090,residential,False,True,4.080199272905387,"LINESTRING (34.7713523 32.0035456, 34.7713797 32.0035172)",,,יצחק רבין,,,,,,
861125086,residential,True,False,34.717057091895796,"LINESTRING (34.7713523 32.0035456, 34.7713309 32.0035714, 34.7713081 32.0035956, 34.7712842 32.0036184, 34.7712598 32.0036403, 34.7712353 32.0036616, 34.7712113 32.0036827, 34.7711883 32.0037041, 34.7711666 32.0037259, 34.7711469 32.0037487, 34.7711246 32.0037887)",,,יצחק רבין,,,,,,
861125085,residential,True,False,30.455227038159595,"LINESTRING (34.7707433 32.0015788, 34.7707162 32.0015676, 34.7706888 32.0015576, 34.7706611 32.0015491, 34.770633 32.0015424, 34.7706043 32.0015379, 34.7705751 32.0015359, 34.7705453 32.0015368, 34.7705147 32.0015408, 34.7704833 32.0015484, 34.7704385 32.0015715)",,,יצחק רבין,,,,,,
861132090,residential,False,False,34.56303272399855,"LINESTRING (34.7707433 32.0015788, 34.7708292 32.0016382, 34.7710022 32.0017579, 34.7710273 32.0017753)",,,יצחק רבין,,,,,,
50812955,residential,True,False,37.101693317064154,"LINESTRING (34.7711171 32.0038039, 34.7711294 32.0041374)",,,,,,,,,
861125096,residential,True,False,20.31698948230883,"LINESTRING (34.7711171 32.0038039, 34.7711069 32.0038178, 34.7710944 32.0038302, 34.7710798 32.0038408, 34.7710635 32.0038494, 34.7710455 32.0038558, 34.7710263 32.0038598, 34.771006 32.0038612, 34.7709857 32.0038598, 34.7709665 32.0038558, 34.7709486 32.0038494, 34.7709322 32.0038408)",,,,,roundabout,,,,
861125096,residential,True,False,1.8321590645697712,"LINESTRING (34.7711246 32.0037887, 34.7711171 32.0038039)",,,,,roundabout,,,,
861125096,residential,True,False,1.8123392321067082,"LINESTRING (34.7709322 32.0038408, 34.7709176 32.0038302)",,,,,roundabout,,,,
354648612,residential,True,False,36.83748345616727,"LINESTRING (34.7709176 32.0038302, 34.770851 32.0038196, 34.7708142 32.0038107, 34.7707773 32.0038009, 34.7707402 32.0037899, 34.7707033 32.0037774, 34.7706665 32.0037632, 34.7706301 32.003747, 34.770594 32.0037286, 34.7705586 32.0037075)",,,יצחק רבין,,,,,,
861125096,residential,True,False,16.686818845163657,"LINESTRING (34.7709176 32.0038302, 34.7709051 32.0038178, 34.770895 32.0038039, 34.7708874 32.0037887, 34.7708827 32.0037724, 34.770881 32.0037552, 34.7708827 32.003738, 34.7708874 32.0037217, 34.770895 32.0037065, 34.7709051 32.0036926)",,,,,roundabout,,,,
861125096,residential,True,False,14.841821032342304,"LINESTRING (34.7709051 32.0036926, 34.7709176 32.0036803, 34.7709322 32.0036697, 34.7709486 32.0036611, 34.7709665 32.0036546, 34.7709857 32.0036506, 34.771006 32.0036492, 34.7710263 32.0036506, 34.7710455 32.0036546)",,,,,roundabout,,,,
861125096,residential,True,False,18.498733093455336,"LINESTRING (34.7710455 32.0036546, 34.7710635 32.0036611, 34.7710798 32.0036697, 34.7710944 32.0036803, 34.7711069 32.0036926, 34.7711171 32.0037065, 34.7711246 32.0037217, 34.7711294 32.003738, 34.771131 32.0037552, 34.7711294 32.0037724, 34.7711246 32.0037887)",,,,,roundabout,,,,
861132089,residential,True,False,32.225830081127576,"LINESTRING (34.7710455 32.0036546, 34.7710767 32.0036537, 34.7711163 32.0036518, 34.7711525 32.003646, 34.7711858 32.003637, 34.7712168 32.0036254, 34.7712457 32.0036115, 34.7712733 32.0035961, 34.7712999 32.0035796, 34.7713261 32.0035626, 34.7713523 32.0035456)",,,יצחק רבין,,,,,,
861125097,residential,True,False,14.726237259844844,"LINESTRING (34.7704385 32.0015715, 34.7704241 32.001582, 34.7704079 32.0015906, 34.7703901 32.0015969, 34.7703711 32.0016009, 34.770351 32.0016023, 34.7703309 32.0016009, 34.7703119 32.0015969, 34.7702941 32.0015906)",,,,,roundabout,,,,
861125083,residential,True,False,29.57604071263675,"LINESTRING (34.7702941 32.0015906, 34.770256 32.0015855, 34.7702206 32.0015833, 34.7701872 32.0015834, 34.7701556 32.0015856, 34.7701255 32.0015897, 34.7700969 32.0015957, 34.7700695 32.0016034, 34.7700431 32.0016128, 34.7700176 32.0016236, 34.7699929 32.0016357)",,,יצחק רבין,,,,,,
861125097,residential,True,False,17.21451082272988,"LINESTRING (34.7702941 32.0015906, 34.7702779 32.001582, 34.7702635 32.0015715, 34.7702511 32.0015593, 34.7702411 32.0015456, 34.7702336 32.0015305, 34.7702289 32.0015144, 34.7702273 32.0014973, 34.7702289 32.0014803, 34.7702336 32.0014642, 34.7702366 32.0014582)",,,,,roundabout,,,,
342561037,residential,True,False,36.03084740788183,"LINESTRING (34.7702511 32.0014354, 34.7702562 32.0014231, 34.7702643 32.0014055, 34.7702725 32.001388, 34.7702803 32.0013701, 34.7702876 32.0013515, 34.770294 32.0013317, 34.7702991 32.0013103, 34.7703026 32.0012869, 34.7703042 32.001261, 34.7703035 32.0012323, 34.7702957 32.0011185)",,,,,,,,,
861125097,residential,True,False,20.110296000437486,"LINESTRING (34.7702511 32.0014354, 34.7702635 32.0014231, 34.7702779 32.0014126, 34.7702941 32.0014041, 34.7703119 32.0013977, 34.7703309 32.0013938, 34.770351 32.0013924, 34.7703711 32.0013938, 34.7703901 32.0013977, 34.7704079 32.0014041, 34.7704241 32.0014126, 34.7704385 32.0014231)",,,,,roundabout,,,,
861125097,residential,True,False,1.7993980204473108,"LINESTRING (34.7704385 32.0014231, 34.7704509 32.0014354)",,,,,roundabout,,,,
354652723,residential,True,False,31.893311021857723,"LINESTRING (34.7704509 32.0014354, 34.770508 32.0014648, 34.7705374 32.0014771, 34.770567 32.0014895, 34.7705966 32.0015024, 34.7706262 32.0015158, 34.7706557 32.0015299, 34.7706851 32.001545, 34.7707143 32.0015612, 34.7707433 32.0015788)",,,יצחק רבין,,,,,,
861125097,residential,True,False,16.51733091726392,"LINESTRING (34.7704509 32.0014354, 34.770461 32.0014491, 34.7704685 32.0014642, 34.7704731 32.0014803, 34.7704748 32.0014973, 34.7704731 32.0015144, 34.7704685 32.0015305, 34.770461 32.0015456, 34.7704509 32.0015593, 34.7704385 32.0015715)",,,,,roundabout,,,,
549392005,residential,False,True,53.7564087126807,"LINESTRING (34.7763136 32.0021726, 34.7764986 32.0023115, 34.7767405 32.002493)",,,שירה לוי תנאי,,,,,,
549392007,residential,False,True,185.39008737668738,"LINESTRING (34.7743905 32.0024571, 34.7744051 32.0024472, 34.7744208 32.0024394, 34.7744359 32.0024311, 34.7744503 32.0024223, 34.7744642 32.0024132, 34.7744775 32.0024036, 34.7744905 32.0023936, 34.774503 32.0023832, 34.7745153 32.0023724, 34.7745273 32.0023613, 34.7745892 32.002302, 34.7755031 32.0014259, 34.7755235 32.0014034, 34.7755409 32.0013816, 34.7755554 32.0013604, 34.7755673 32.0013397, 34.7755768 32.0013194, 34.7755843 32.0012996, 34.7755899 32.0012801, 34.775594 32.001261, 34.7755968 32.0012421, 34.7755854 32.001179)",,,אריק איינשטיין,,,,,,
861125142,residential,True,False,25.324211333213203,"LINESTRING (34.7743905 32.0024571, 34.774397 32.002466, 34.7744041 32.0024801, 34.7744085 32.0024952, 34.77441 32.0025112, 34.7744085 32.0025271, 34.7744041 32.0025423, 34.774397 32.0025564, 34.7743876 32.0025693, 34.774376 32.0025807, 34.7743625 32.0025906, 34.7743473 32.0025986, 34.7743307 32.0026045, 34.7743128 32.0026082, 34.774294 32.0026095, 34.7742752 32.0026082)",,,,,roundabout,,,,
549392009,residential,False,True,90.69567218924682,"LINESTRING (34.7750719 32.0033545, 34.7758075 32.00388)",,,יוסי בנאי,,,,,,
549392014,residential,False,True,88.38886845002119,"LINESTRING (34.7754761 32.0029726, 34.7761869 32.0034908)",,,נועה אשכול,,,,,,
549392000,residential,False,True,86.5570002137238,"LINESTRING (34.7758941 32.002582, 34.7765796 32.0030997)",,,חיים חפר,,,,,,
549392000,residential,False,False,86.5570002137238,"LINESTRING (34.7765796 32.0030997, 34.7758941 32.002582)",,,חיים חפר,,,,,,
549392012,residential,False,False,57.16732865531749,"LINESTRING (34.7765796 32.0030997, 34.7765525 32.0031199, 34.776527 32.0031419, 34.7761869 32.0034908)",,,מרדכי שפיגל,,,,,,
549392012,residential,False,True,28.671360576551347,"LINESTRING (34.7765796 32.0030997, 34.7766084 32.0030815, 34.7766389 32.0030654, 34.7766711 32.0030515, 34.7767053 32.0030399, 34.7767415 32.0030307, 34.7767798 32.0030241, 34.7768203 32.0030201, 34.7768619 32.0030204)",,,מרדכי שפיגל,,,,,,
549392011,residential,False,True,74.0260213109555,"LINESTRING (34.7765781 32.0018486, 34.7766136 32.0018772, 34.7766475 32.001907, 34.7766792 32.0019383, 34.7767084 32.0019715, 34.7767349 32.0020069, 34.7767582 32.0020446, 34.7767778 32.0020849, 34.7767936 32.0021282, 34.7768051 32.0021747, 34.7768118 32.0022247, 34.776834 32.0024528)",,,אורי אלמוג,,,,,,
861125140,residential,True,False,8.572405798466516,"LINESTRING (34.7769159 32.0026204, 34.7769024 32.0026303, 34.7768872 32.0026382, 34.7768706 32.0026442, 34.7768528 32.0026479, 34.776834 32.0026492)",,,,,roundabout,,,,
549391998,residential,False,True,41.359373737863876,"LINESTRING (34.776834 32.0026492, 34.7768619 32.0030204)",,,אורי אלמוג,,,,,,
861125140,residential,True,False,24.02776383865466,"LINESTRING (34.776834 32.0026492, 34.7768152 32.0026479, 34.7767974 32.0026442, 34.7767808 32.0026382, 34.7767656 32.0026303, 34.7767521 32.0026204, 34.7767405 32.002609, 34.7767311 32.0025961, 34.7767241 32.002582, 34.7767197 32.0025669, 34.7767182 32.002551, 34.7767197 32.0025351, 34.7767241 32.00252, 34.7767311 32.0025059, 34.7767405 32.002493)",,,,,roundabout,,,,
549392005,residential,False,False,53.7564087126807,"LINESTRING (34.7767405 32.002493, 34.7764986 32.0023115, 34.7763136 32.0021726)",,,שירה לוי תנאי,,,,,,
861125140,residential,True,False,10.24532462412513,"LINESTRING (34.7767405 32.002493, 34.7767521 32.0024816, 34.7767656 32.0024718, 34.7767808 32.0024638, 34.7767974 32.0024578, 34.7768152 32.0024541, 34.776834 32.0024528)",,,,,roundabout,,,,
549392011,residential,False,False,74.0260213109555,"LINESTRING (34.776834 32.0024528, 34.7768118 32.0022247, 34.7768051 32.0021747, 34.7767936 32.0021282, 34.7767778 32.0020849, 34.7767582 32.0020446, 34.7767349 32.0020069, 34.7767084 32.0019715, 34.7766792 32.0019383, 34.7766475 32.001907, 34.7766136 32.0018772, 34.7765781 32.0018486)",,,אורי אלמוג,,,,,,
861125140,residential,True,False,5.942405756635058,"LINESTRING (34.776834 32.0024528, 34.7768528 32.0024541, 34.7768706 32.0024578, 34.7768872 32.0024638, 34.7768938 32.0024673)",,,,,roundabout,,,,
549392007,residential,False,False,185.39008737668735,"LINESTRING (34.7755854 32.001179, 34.7755968 32.0012421, 34.775594 32.001261, 34.7755899 32.0012801, 34.7755843 32.0012996, 34.7755768 32.0013194, 34.7755673 32.0013397, 34.7755554 32.0013604, 34.7755409 32.0013816, 34.7755235 32.0014034, 34.7755031 32.0014259, 34.7745892 32.002302, 34.7745273 32.0023613, 34.7745153 32.0023724, 34.774503 32.0023832, 34.7744905 32.0023936, 34.7744775 32.0024036, 34.7744642 32.0024132, 34.7744503 32.0024223, 34.7744359 32.0024311, 34.7744208 32.0024394, 34.7744051 32.0024472, 34.7743905 32.0024571)",,,אריק איינשטיין,,,,,,
861125141,residential,True,False,16.911626922518913,"LINESTRING (34.7755854 32.001179, 34.7755668 32.0011777, 34.7755493 32.001174, 34.7755329 32.0011682, 34.7755179 32.0011603, 34.7755046 32.0011506, 34.7754931 32.0011393, 34.7754838 32.0011266, 34.7754769 32.0011127, 34.7754726 32.0010978, 34.7754711 32.0010821)",,,,,roundabout,,,,
549392010,residential,False,False,259.29791827111023,"LINESTRING (34.7754711 32.0010821, 34.7743963 32.0011774, 34.7743274 32.0011846, 34.7742688 32.0011979, 34.7742198 32.0012171, 34.7741974 32.0012308, 34.7741797 32.0012416, 34.7741638 32.0012563, 34.7741478 32.001271, 34.7741233 32.0013049, 34.7741056 32.0013429, 34.774094 32.0013845, 34.7740876 32.0014293, 34.7740859 32.0014768, 34.7741661 32.0022262, 34.7741694 32.002242, 34.7741729 32.0022592, 34.7741768 32.0022774, 34.7741814 32.0022965, 34.7741869 32.0023163, 34.7741937 32.0023367, 34.7742021 32.0023574, 34.7742123 32.0023784, 34.7742407 32.0024238)",,,משה רינת,,,,,,
861125141,residential,True,False,10.12149756393663,"LINESTRING (34.7754711 32.0010821, 34.7754726 32.0010663, 34.7754769 32.0010514, 34.7754838 32.0010375, 34.7754931 32.0010248, 34.7755046 32.0010135, 34.7755179 32.0010038)",,,,,roundabout,,,,
861125141,residential,True,False,13.59920517116348,"LINESTRING (34.7755179 32.0010038, 34.7755329 32.000996, 34.7755493 32.0009901, 34.7755668 32.0009864, 34.7755854 32.0009851, 34.7756039 32.0009864, 34.7756215 32.0009901, 34.7756372 32.0009957, 34.7756492 32.0010018, 34.7756529 32.0010038)",,,,,roundabout,,,,
1241491366,residential,True,False,54.113100602681186,"LINESTRING (34.7755179 32.0010038, 34.7755214 32.0009569, 34.77552 32.0009062, 34.7754986 32.0006726, 34.775541 32.0005222)",,,חיים שרון,,,,,,
861125141,residential,True,False,27.025119048392828,"LINESTRING (34.7756529 32.0010038, 34.7756662 32.0010135, 34.7756776 32.0010248, 34.7756869 32.0010375, 34.7756938 32.0010514, 34.7756982 32.0010663, 34.7756997 32.0010821, 34.7756982 32.0010978, 34.7756938 32.0011127, 34.7756869 32.0011266, 34.7756776 32.0011393, 34.7756662 32.0011506, 34.7756529 32.0011603, 34.7756379 32.0011682, 34.7756215 32.001174, 34.7756039 32.0011777, 34.7755854 32.001179)",,,,,roundabout,,,,
549392004,residential,False,False,261.7547635144541,"LINESTRING (34.7742752 32.0026082, 34.7742643 32.0026518, 34.7742582 32.0026869, 34.7742534 32.0027176, 34.7742497 32.0027454, 34.7742471 32.0027715, 34.7742455 32.0027975, 34.7742447 32.0028245, 34.7742446 32.0028541, 34.7742452 32.0028876, 34.7742462 32.0029263, 34.7743128 32.0036453, 34.7743216 32.0037369, 34.7743378 32.0038138, 34.7743618 32.0038772, 34.7743937 32.0039283, 34.7744338 32.0039685, 34.7744824 32.0039991, 34.7745397 32.0040213, 34.774606 32.0040363, 34.7746815 32.0040456, 34.7747665 32.0040503, 34.7752561 32.0040605, 34.7752906 32.0040635, 34.7753238 32.0040669, 34.7753558 32.0040706, 34.7753867 32.0040748, 34.7754164 32.0040793, 34.7754451 32.0040841, 34.7754727 32.0040893, 34.7754993 32.0040948, 34.7755249 32.0041006, 34.775547 32.0041007)",,,משה רינת,,,,,,
861125142,residential,True,False,27.336995582304468,"LINESTRING (34.7742752 32.0026082, 34.7742573 32.0026045, 34.7742407 32.0025986, 34.7742255 32.0025906, 34.774212 32.0025807, 34.7742004 32.0025693, 34.7741909 32.0025564, 34.7741839 32.0025423, 34.7741795 32.0025271, 34.774178 32.0025112, 34.7741795 32.0024952, 34.7741839 32.0024801, 34.7741909 32.002466, 34.7742004 32.0024531, 34.774212 32.0024416, 34.7742255 32.0024318, 34.7742407 32.0024238)",,,,,roundabout,,,,
549392010,residential,False,True,259.2979182711102,"LINESTRING (34.7742407 32.0024238, 34.7742123 32.0023784, 34.7742021 32.0023574, 34.7741937 32.0023367, 34.7741869 32.0023163, 34.7741814 32.0022965, 34.7741768 32.0022774, 34.7741729 32.0022592, 34.7741694 32.002242, 34.7741661 32.0022262, 34.7740859 32.0014768, 34.7740876 32.0014293, 34.774094 32.0013845, 34.7741056 32.0013429, 34.7741233 32.0013049, 34.7741478 32.001271, 34.7741638 32.0012563, 34.7741797 32.0012416, 34.7741974 32.0012308, 34.7742198 32.0012171, 34.7742688 32.0011979, 34.7743274 32.0011846, 34.7743963 32.0011774, 34.7754711 32.0010821)",,,משה רינת,,,,,,
861125142,residential,True,False,16.002587517653822,"LINESTRING (34.7742407 32.0024238, 34.7742573 32.0024178, 34.7742752 32.0024141, 34.774294 32.0024128, 34.7743128 32.0024141, 34.7743307 32.0024178, 34.7743473 32.0024238, 34.7743625 32.0024318, 34.774376 32.0024416, 34.7743876 32.0024531, 34.7743905 32.0024571)",,,,,roundabout,,,,
549392001,residential,True,False,55.04897138454905,"LINESTRING (34.7757545 32.0041916, 34.7757509 32.0042073, 34.7757471 32.0042184, 34.7757436 32.0042297, 34.7757403 32.0042412, 34.7757374 32.0042529, 34.7757349 32.0042649, 34.7757328 32.0042772, 34.7757312 32.0042897, 34.7757302 32.0043027, 34.7757298 32.004316, 34.7757336 32.004563, 34.7757352 32.0045833, 34.7757395 32.0046011, 34.7757463 32.0046167, 34.7757557 32.0046301, 34.7757675 32.0046417, 34.7758043 32.0046585)",,,,,,,,,
861125143,residential,True,False,17.49131849762753,"LINESTRING (34.7757545 32.0041916, 34.7757427 32.0042033, 34.7757289 32.0042133, 34.7757135 32.0042215, 34.7756965 32.0042275, 34.7756783 32.0042313, 34.7756591 32.0042326, 34.77564 32.0042313, 34.7756218 32.0042275, 34.7756048 32.0042215, 34.7755893 32.0042133)",,,,,roundabout,,,,
861125143,residential,True,False,14.039980565636611,"LINESTRING (34.7755893 32.0042133, 34.7755755 32.0042033, 34.7755637 32.0041916, 34.7755541 32.0041785, 34.775547 32.0041641, 34.7755425 32.0041487, 34.7755409 32.0041324, 34.7755425 32.0041161, 34.775547 32.0041007)",,,,,roundabout,,,,
549392004,residential,False,True,261.75476351445417,"LINESTRING (34.775547 32.0041007, 34.7755249 32.0041006, 34.7754993 32.0040948, 34.7754727 32.0040893, 34.7754451 32.0040841, 34.7754164 32.0040793, 34.7753867 32.0040748, 34.7753558 32.0040706, 34.7753238 32.0040669, 34.7752906 32.0040635, 34.7752561 32.0040605, 34.7747665 32.0040503, 34.7746815 32.0040456, 34.774606 32.0040363, 34.7745397 32.0040213, 34.7744824 32.0039991, 34.7744338 32.0039685, 34.7743937 32.0039283, 34.7743618 32.0038772, 34.7743378 32.0038138, 34.7743216 32.0037369, 34.7743128 32.0036453, 34.7742462 32.0029263, 34.7742452 32.0028876, 34.7742446 32.0028541, 34.7742447 32.0028245, 34.7742455 32.0027975, 34.7742471 32.0027715, 34.7742497 32.0027454, 34.7742534 32.0027176, 34.7742582 32.0026869, 34.7742643 32.0026518, 34.7742752 32.0026082)",,,משה רינת,,,,,,
861125143,residential,True,False,13.907296931962632,"LINESTRING (34.775547 32.0041007, 34.7755541 32.0040863, 34.7755637 32.0040732, 34.7755755 32.0040615, 34.7755893 32.0040515, 34.7756048 32.0040433, 34.7756218 32.0040373, 34.77564 32.0040335, 34.7756591 32.0040322)",,,,,roundabout,,,,
549392012,residential,False,True,21.95977086066773,"LINESTRING (34.7756591 32.0040322, 34.7758075 32.00388)",,,מרדכי שפיגל,,,,,,
861125143,residential,True,False,13.913699038754977,"LINESTRING (34.7756591 32.0040322, 34.7756783 32.0040335, 34.7756965 32.0040373, 34.7757135 32.0040433, 34.7757289 32.0040515, 34.7757427 32.0040615, 34.7757545 32.0040732, 34.7757642 32.0040863, 34.7757713 32.0041007)",,,,,roundabout,,,,
549391998,residential,False,False,210.82402639655933,"LINESTRING (34.7757713 32.0041007, 34.7758025 32.0040947, 34.7758315 32.004088, 34.7758605 32.0040824, 34.7758895 32.0040779, 34.7759185 32.0040742, 34.7759475 32.0040713, 34.7759765 32.0040689, 34.7760055 32.004067, 34.7760345 32.0040653, 34.7760635 32.0040636, 34.7762202 32.0040606, 34.7766071 32.0040532, 34.776671 32.0040485, 34.776725 32.0040384, 34.7767402 32.0040333, 34.7767699 32.0040233, 34.7768064 32.0040039, 34.7768208 32.0039922, 34.7768354 32.0039803, 34.7768575 32.0039531, 34.7768737 32.0039226, 34.7768846 32.0038893, 34.776891 32.0038537, 34.7768937 32.003816, 34.7768619 32.0030204)",,,אורי אלמוג,,,,,,
861125143,residential,True,False,10.619918023760329,"LINESTRING (34.7757713 32.0041007, 34.7757758 32.0041161, 34.7757773 32.0041324, 34.7757758 32.0041487, 34.7757713 32.0041641, 34.7757642 32.0041785, 34.7757545 32.0041916)",,,,,roundabout,,,,
118761072,tertiary,True,False,177.94194353476684,"LINESTRING (34.7736695 32.0064192, 34.7735527 32.004822)",,,ראובן ברקת,,,,,,
118761041,residential,True,False,64.45491091816187,"LINESTRING (34.7707234 32.0078128, 34.770503 32.0072641)",,,ביאליק,,,,,,
50823004,residential,True,False,181.20270806954272,"LINESTRING (34.7707234 32.0078128, 34.769368 32.0081572, 34.7693416 32.0081639, 34.7688825 32.0082805)",,,אנילביץ מרדכי,,,,,,
861134886,residential,True,False,28.445847338845084,"LINESTRING (34.7711246 32.0067706, 34.770933 32.0069682)",,,אפריים קישון,,,,,,
"[51480849, 51480847]",residential,True,False,151.5355733538296,"LINESTRING (34.7711246 32.0067706, 34.771416 32.0064699, 34.7714254 32.0064583, 34.7714327 32.0064466, 34.7714378 32.0064349, 34.7714406 32.0064233, 34.771441 32.0064116, 34.7714387 32.0064, 34.7714337 32.0063883, 34.7714259 32.0063766, 34.771415 32.006365, 34.771401 32.0063533, 34.7706368 32.0058171)",,,"['אפריים קישון', 'זוהר מרים']",,,,,,
549391999,residential,True,False,113.95247538056442,"LINESTRING (34.7768938 32.0024673, 34.7769119 32.0024714, 34.7769289 32.0024735, 34.7769457 32.0024752, 34.7769622 32.0024767, 34.7769785 32.0024779, 34.7769946 32.0024787, 34.7770106 32.0024793, 34.7770262 32.0024796, 34.7770417 32.0024795, 34.777057 32.0024792, 34.7774448 32.0024736, 34.7774461 32.0025722, 34.7771112 32.002577, 34.7770918 32.0025774, 34.7770726 32.0025785, 34.7770535 32.0025802, 34.7770347 32.0025827, 34.7770161 32.0025857, 34.7769977 32.0025895, 34.7769795 32.002594, 34.7769615 32.0025991, 34.7769437 32.0026049, 34.7769159 32.0026204)",,,,,,,,,
861125140,residential,True,False,19.755945998849295,"LINESTRING (34.7768938 32.0024673, 34.7769024 32.0024718, 34.7769159 32.0024816, 34.7769274 32.002493, 34.7769369 32.0025059, 34.7769439 32.00252, 34.7769483 32.0025351, 34.7769498 32.002551, 34.7769483 32.0025669, 34.7769439 32.002582, 34.7769369 32.0025961, 34.7769274 32.002609, 34.7769159 32.0026204)",,,,,roundabout,,,,
50812955,residential,True,False,10.318646948056411,"LINESTRING (34.7711517 32.0043644, 34.7711641 32.0044566)",,,,,,,,,
229920457,tertiary,True,False,14.619421122076524,"LINESTRING (34.7711517 32.0043644, 34.7713067 32.0043674)",,,שדרות מנחם בגין,,,,,,
549392012,residential,False,False,56.14977671108502,"LINESTRING (34.7761869 32.0034908, 34.7758075 32.00388)",,,מרדכי שפיגל,,,,,,
549392014,residential,False,False,88.38886845002119,"LINESTRING (34.7761869 32.0034908, 34.7754761 32.0029726)",,,נועה אשכול,,,,,,
