osmid,highway,name,oneway,reversed,length,geometry,lanes,ref,maxspeed,junction,width,access,bridge
711937269,residential,,True,False,14.069832900943686,"LINESTRING (34.8872863 32.0297092, 34.8872542 32.0297187, 34.8872201 32.0297198, 34.8871878 32.0297128, 34.8871591 32.0296983, 34.8871494 32.0296893)",,,,roundabout,,,
1239656784,residential,,True,False,29.882417052212674,"LINESTRING (34.8872863 32.0297092, 34.8872419 32.0297701, 34.8872269 32.029796, 34.8872118 32.029822, 34.8871925 32.0298766, 34.8871759 32.0299577)",,,,,,,
711937269,residential,,True,False,6.426390619161148,"LINESTRING (34.8873346 32.0296693, 34.8873139 32.0296923, 34.8872863 32.0297092)",,,,roundabout,,,
711937269,residential,,True,False,17.674834611438673,"LINESTRING (34.887284 32.0295332, 34.8873089 32.0295473, 34.8873287 32.0295662, 34.8873422 32.0295886, 34.8873485 32.0296134, 34.8873465 32.0296422, 34.8873346 32.0296693)",,,,roundabout,,,
1239656779,residential,זאב וינהויז,True,False,26.27428301411918,"LINESTRING (34.887284 32.0295332, 34.8873534 32.0295457, 34.887407 32.0295475, 34.887561 32.0295422)",,,,,,,
711937269,residential,,True,False,16.834677940295368,"LINESTRING (34.8871299 32.0295754, 34.8871471 32.0295548, 34.8871699 32.0295386, 34.8871969 32.0295279, 34.8872262 32.0295233, 34.887256 32.0295251, 34.887284 32.0295332)",,,,roundabout,,,
"[1312960833, 1394029506]",primary,דרך לוד,True,False,130.34133795615904,"LINESTRING (34.8812446 32.0264814, 34.8811283 32.0266308, 34.8809495 32.026832, 34.8807724 32.0270067, 34.8805875 32.0271709, 34.8803912 32.0273261, 34.8803429 32.0273648)","['5', '4']",461,,,,,
1312960832,primary,,True,False,52.30289902605474,"LINESTRING (34.8814466 32.0260463, 34.8814217 32.0261444, 34.8813882 32.0262329, 34.8813372 32.0263369, 34.8812446 32.0264814)",2,412,,,,,
"[505237407, 1394029611, 1312960831]",primary,דרך לוד,True,False,940.3483689117302,"LINESTRING (34.8814466 32.0260463, 34.8815951 32.0260765, 34.8825611 32.0262845, 34.8840092 32.0265962, 34.8846649 32.0267176, 34.8852286 32.026809, 34.8855496 32.0268525, 34.8858988 32.02686, 34.8899754 32.0265167, 34.8912811 32.0263818)","['2', '3']",461,,,,,
1239656782,residential,,False,True,35.74191314187167,"LINESTRING (34.8883214 32.0308179, 34.8884046 32.0305043)",,,,,,,
798645303,residential,,True,False,66.16496100254957,"LINESTRING (34.8883214 32.0308179, 34.8883176 32.0310065, 34.8882978 32.0311028, 34.8882732 32.0311425, 34.8882312 32.031176, 34.8881301 32.0312094, 34.888061 32.0312471, 34.8880166 32.0312848)",,,,,,,
828420829,tertiary,אלטלף,True,False,100.77759264557946,"LINESTRING (34.8987793 32.0263892, 34.898778 32.0263661, 34.8987707 32.0263132, 34.8987106 32.0258724, 34.8986961 32.0256953, 34.898678 32.0254872)",,,,,,,
828420831,tertiary,,True,False,8.324952324049729,"LINESTRING (34.8987793 32.0263892, 34.8987994 32.0263815, 34.8988209 32.0263771, 34.8988429 32.0263763, 34.8988648 32.0263789)",,,,roundabout,,,
"[49870045, 340457654]",unclassified,,False,True,580.4285460424862,"LINESTRING (34.8989546 32.0264858, 34.9000283 32.0264076, 34.9007412 32.0263617, 34.9019873 32.0262816, 34.9020892 32.0262635, 34.9021482 32.0262453, 34.9021911 32.026218, 34.9022287 32.0261498, 34.9022447 32.0260724, 34.9022501 32.025413, 34.9022662 32.0253448, 34.9023038 32.0252902, 34.9023681 32.0252583, 34.9031056 32.0251425, 34.9035231 32.02496, 34.9037676 32.0249139, 34.9040002 32.0249313)",,,,,,no,
828420831,tertiary,,True,False,10.64683833084306,"LINESTRING (34.8989546 32.0264858, 34.8989449 32.0265166, 34.8989243 32.0265433, 34.8988947 32.0265631)",,,,roundabout,,,
828420830,tertiary,אלטלף,True,False,127.23160502108158,"LINESTRING (34.8988947 32.0265631, 34.898957 32.0277061)",,,,,,,
828420831,tertiary,,True,False,11.45834643298369,"LINESTRING (34.8988947 32.0265631, 34.8988665 32.0265726, 34.8988363 32.0265757, 34.8988062 32.0265721, 34.8987782 32.0265621)",,,,roundabout,,,
42279177,residential,יהלום,False,False,316.29549855218676,"LINESTRING (34.8708833 32.0324727, 34.8706022 32.0324186, 34.8704788 32.032366, 34.8703322 32.0322975, 34.8700498 32.0320973, 34.8699052 32.031982, 34.8698097 32.0318608, 34.8697136 32.0317303, 34.8696361 32.0315344, 34.8695843 32.0313461, 34.8695735 32.0313072, 34.8695 32.0310363, 34.8694652 32.0309134, 34.8694123 32.030598, 34.8693969 32.0302905, 34.8693944 32.0302)",,,,,,,
"[132146185, 203156949]",residential,"['ברקת', 'רימון']",False,True,459.56769001374886,"LINESTRING (34.8708833 32.0324727, 34.8712588 32.0324938, 34.8715326 32.0325127, 34.8718595 32.0324722, 34.8720227 32.0324252, 34.8723001 32.0323139, 34.8723539 32.0322923, 34.8725111 32.0322138, 34.8727364 32.0320665, 34.8730879 32.0317983, 34.8731656 32.031739, 34.8737227 32.0312559, 34.8737889 32.0311954, 34.8742517 32.0307774, 34.8742896 32.0307431, 34.8743792 32.0306621, 34.8743997 32.0306436, 34.8745197 32.030535, 34.8747578 32.0303196)",,,,,,,
216750669,residential,,False,False,53.980845852491015,"LINESTRING (34.8708833 32.0324727, 34.8708703 32.0325424, 34.8708678 32.0325559, 34.8708621 32.0325864, 34.8707425 32.0329426)",,,,,,,
513814483,residential,תמר,False,False,81.11563453784743,"LINESTRING (34.8748113 32.025864, 34.8744537 32.0258153, 34.8739663 32.0257276)",2,,,,,,
877618961,residential,תמר,True,False,12.101773178074062,"LINESTRING (34.8748113 32.025864, 34.8748509 32.0258612, 34.8748833 32.025856, 34.8749336 32.0258358)",1,,,,,,
235143634,residential,שקד,False,False,43.497017236207284,"LINESTRING (34.8750386 32.0261338, 34.8749645 32.0265199)",1,,50,,,,
877618963,residential,שקד,True,False,14.666015373434671,"LINESTRING (34.8750386 32.0261338, 34.8750334 32.0260867, 34.875027 32.0260492, 34.8750103 32.0260047)",1,,50,,,,
42395244,residential,אגוז,False,False,62.57310226396034,"LINESTRING (34.875354 32.0259837, 34.8759768 32.0261783)",,,50,,,,
877618964,residential,אגוז,True,False,17.530811278634562,"LINESTRING (34.875354 32.0259837, 34.8752919 32.0259779, 34.875234 32.0259792, 34.8751689 32.0259858)",,,50,,,,
42283690,residential,פנינים,False,False,383.3127821694511,"LINESTRING (34.8735125 32.0293806, 34.8735197 32.0293986, 34.8735513 32.0294845, 34.8736357 32.029771, 34.8736406 32.0298654, 34.8736427 32.0299725, 34.8736183 32.0300773, 34.8735796 32.030126, 34.8734909 32.0301969, 34.8733752 32.0302473, 34.8731557 32.0302739, 34.8730142 32.0302808, 34.8726766 32.0302765, 34.8721334 32.03023, 34.8710734 32.0301389, 34.8707591 32.0301216, 34.8704823 32.0301231)",,,50,,,,
877618966,residential,פנינים,True,False,9.572242818267348,"LINESTRING (34.8735125 32.0293806, 34.8734925 32.0293583, 34.873451 32.0293121)",,,50,,,,
"[235143634, 641521029]",residential,"['שוהם', 'שקד']",False,"[False, True]",153.8158447870253,"LINESTRING (34.8736338 32.0292044, 34.8737417 32.029168, 34.8739577 32.0290924, 34.8739733 32.0290848, 34.87411 32.0290185, 34.8743744 32.0288354, 34.8744653 32.028709, 34.8745131 32.0285656, 34.874584 32.0282193)",1,,50,,,,
877618968,residential,שוהם,True,False,13.179821615187414,"LINESTRING (34.8736338 32.0292044, 34.8736006 32.0292316, 34.8735333 32.0292868)",,,,,,,
42283691,residential,שוהם,False,True,92.9349620234459,"LINESTRING (34.8733071 32.02928, 34.8731697 32.0292894, 34.8727933 32.0292952, 34.8723226 32.0292713)",,,50,,,,
877618970,residential,שוהם,True,False,12.283390536227463,"LINESTRING (34.8733071 32.02928, 34.8733637 32.029262, 34.8734291 32.0292412)",,,50,,,,
912467646,residential,,False,False,71.11596207812356,"LINESTRING (34.8925547 32.0284439, 34.891815 32.0285695)",,,,,,,
912467646,residential,,False,True,71.11596207812356,"LINESTRING (34.891815 32.0285695, 34.8925547 32.0284439)",,,,,,,
1239656724,tertiary,ויצמן,True,False,50.84440743975461,"LINESTRING (34.891815 32.0285695, 34.8918542 32.0287525, 34.8918825 32.0288911, 34.8918921 32.0289454, 34.8919084 32.0289868, 34.891927 32.0290147)",,,50,,,,
240596954,tertiary,,True,False,3.425084889581314,"LINESTRING (34.8861307 32.0296479, 34.8861008 32.0296654)",,,,roundabout,,,
42279176,living_street,,False,True,98.18124751987186,"LINESTRING (34.8709323 32.0323421, 34.8712402 32.0314986)",,,,,,,
"[132146185, 203156949]",residential,"['ברקת', 'רימון']",False,False,459.56769001374886,"LINESTRING (34.8747578 32.0303196, 34.8745197 32.030535, 34.8743997 32.0306436, 34.8743792 32.0306621, 34.8742896 32.0307431, 34.8742517 32.0307774, 34.8737889 32.0311954, 34.8737227 32.0312559, 34.8731656 32.031739, 34.8730879 32.0317983, 34.8727364 32.0320665, 34.8725111 32.0322138, 34.8723539 32.0322923, 34.8723001 32.0323139, 34.8720227 32.0324252, 34.8718595 32.0324722, 34.8715326 32.0325127, 34.8712588 32.0324938, 34.8708833 32.0324727)",,,,,,,
132146185,residential,רימון,False,True,230.88126482639018,"LINESTRING (34.8747578 32.0303196, 34.874768 32.0303104, 34.8749765 32.030122, 34.8751764 32.0299414, 34.8757149 32.0294548, 34.8762197 32.0289986, 34.8764325 32.0288045)",,,,,,,
"[975449881, 203156947]",residential,צנובר,False,True,74.19716632233067,"LINESTRING (34.8747578 32.0303196, 34.8747165 32.0302826, 34.8747097 32.0302764, 34.8745923 32.0301216, 34.8745436 32.0300433, 34.8745219 32.0299982, 34.8745003 32.0299518, 34.8744744 32.0297161)",,,,,,,
974794411,unclassified,,False,True,58.083637738173216,"LINESTRING (34.8711034 32.0296971, 34.8711387 32.0291756)",,,,,,,
"[1008887681, 203156954]",residential,צנובר,False,"[False, True]",124.64912925794911,"LINESTRING (34.8753868 32.0289049, 34.8753379 32.0289535, 34.8752652 32.0290199, 34.8744744 32.0297161)",,,,,,,
42279336,living_street,ספיר,False,False,144.11813373486203,"LINESTRING (34.8712267 32.0286008, 34.8712127 32.0286997, 34.8710212 32.0286918, 34.8710261 32.0285989, 34.8706912 32.0285507, 34.8706832 32.0286292, 34.8701815 32.0285803, 34.8700115 32.0285568)",,,,,,,
1072233151,tertiary,אלפרט,True,False,22.557039149944536,"LINESTRING (34.8929796 32.0342334, 34.893206 32.0342991)",,,,,,,
48765256,tertiary,,True,False,15.441712471415466,"LINESTRING (34.8929796 32.0342334, 34.8929932 32.0342535, 34.8930016 32.0342755, 34.8930044 32.0342985, 34.8930015 32.0343215, 34.892993 32.0343435, 34.8929794 32.0343636)",,,,roundabout,,,
48774039,tertiary,אלפרט,False,False,51.47626551804163,"LINESTRING (34.893206 32.0342991, 34.8937507 32.0343321)",,,,,,,
1072233150,tertiary,אלפרט,True,False,22.532034913768474,"LINESTRING (34.893206 32.0342991, 34.8929794 32.0343636)",,,,,,,
48765256,tertiary,,True,False,15.72363066542609,"LINESTRING (34.8927667 32.0343619, 34.8927485 32.0343301, 34.8927431 32.034295, 34.892751 32.0342603, 34.8927714 32.0342295)",,,,roundabout,,,
1072233152,tertiary,קדושי מצרים,True,False,33.033700789257885,"LINESTRING (34.8927667 32.0343619, 34.8927093 32.034324, 34.8926632 32.0343149, 34.8924347 32.0342902)",,,,,,,
1072233153,tertiary,קדושי מצרים,True,False,32.45249794814944,"LINESTRING (34.8924347 32.0342902, 34.8926721 32.0342496, 34.8927714 32.0342295)",,,,,,,
1239656760,tertiary,קדושי מצרים,False,False,71.21079944339151,"LINESTRING (34.8924347 32.0342902, 34.8917482 32.034342, 34.8916823 32.0343476)",,,,,,,
"[98871361, 1165318579]",residential,,False,False,94.06086830201716,"LINESTRING (34.8916728 32.0335033, 34.8917076 32.0339003, 34.8916823 32.0343476)",,,,,,,
1165318580,residential,,True,False,18.936279115028555,"LINESTRING (34.8916728 32.0335033, 34.89164 32.0335088, 34.8916067 32.0335055, 34.8915763 32.0334936, 34.8915517 32.0334743, 34.8915354 32.0334495, 34.8915289 32.0334217)",,,,roundabout,,,
1165318581,residential,,False,True,39.275879500717124,"LINESTRING (34.8915289 32.0334217, 34.8911147 32.03346)",,,,,,,
1165318580,residential,,True,False,31.56871472673863,"LINESTRING (34.8915289 32.0334217, 34.8915328 32.0333935, 34.8915469 32.0333677, 34.8915696 32.0333469, 34.8915988 32.033333, 34.8916317 32.0333275, 34.8916649 32.0333309, 34.8916953 32.0333428, 34.8917199 32.0333621, 34.8917363 32.0333869, 34.8917428 32.0334147)",,,,roundabout,,,
1165318581,residential,,False,False,39.275879500717124,"LINESTRING (34.8911147 32.03346, 34.8915289 32.0334217)",,,,,,,
1239656770,residential,יוספטל,False,True,28.83555193548695,"LINESTRING (34.8911147 32.03346, 34.8911405 32.0337184)",,,,,,,
1239656770,residential,יוספטל,False,False,90.69904565485932,"LINESTRING (34.8911147 32.03346, 34.8910575 32.0328881, 34.8910547 32.0327651, 34.8910547 32.0326464)",,,,,,,
1183329633,residential,,False,True,29.13139161211578,"LINESTRING (34.8933579 32.0285921, 34.8936572 32.0285269)",,,,,,,
1183329633,residential,,False,False,29.13139161211578,"LINESTRING (34.8936572 32.0285269, 34.8933579 32.0285921)",,,,,,,
1183329632,residential,,True,False,27.733445703922385,"LINESTRING (34.8936572 32.0285269, 34.8937227 32.0284806, 34.893749 32.0284464, 34.8937571 32.0284214, 34.8937517 32.0283873, 34.8937383 32.0283577, 34.8937042 32.0283242)",,,,,,,
339130175,residential,נורדאו,False,False,72.02133151485042,"LINESTRING (34.8928165 32.0293201, 34.8920709 32.0294614)",,,50,,,,
47710115,tertiary,,True,False,5.3726762701032715,"LINESTRING (34.8916955 32.0278272, 34.8917324 32.0278317, 34.8917503 32.0278387)",1,,,roundabout,,,
1239656699,tertiary,שבזי,True,False,174.1491142599801,"LINESTRING (34.8937042 32.0283242, 34.8935432 32.0283004, 34.8922759 32.0281116, 34.8921552 32.028098, 34.8920814 32.0280969, 34.8920184 32.0281037, 34.8919517 32.028119, 34.8918876 32.0281407)",,,,,,,
1239656700,tertiary,שבזי,True,False,259.65939723803,"LINESTRING (34.8941121 32.0282223, 34.8942696 32.0282128, 34.8966774 32.027962, 34.896777 32.0279482, 34.896843 32.0279292)",,,,,,,
47709836,tertiary,,True,False,10.998328887539007,"LINESTRING (34.896843 32.0279292, 34.8968497 32.02792, 34.8968907 32.0278929, 34.8969402 32.0278796)",,,,roundabout,,,
1239656700,tertiary,שבזי,True,False,32.94199033142185,"LINESTRING (34.893764 32.0282025, 34.8938021 32.0282076, 34.8939124 32.028217, 34.8939332 32.0282188, 34.8940369 32.028224, 34.8941121 32.0282223)",,,,,,,
1239656703,residential,שבזי,True,False,25.192491677382904,"LINESTRING (34.893764 32.0282025, 34.8938322 32.0281872, 34.8938858 32.0281485, 34.89391 32.0281099, 34.8939259 32.028048)",,,,,,,
1183329631,residential,,True,False,10.182938408153662,"LINESTRING (34.8940906 32.0283694, 34.8939927 32.0284081)",,,,,,,
1239656699,tertiary,שבזי,True,False,36.798288249877835,"LINESTRING (34.8940906 32.0283694, 34.8940046 32.028364, 34.8938812 32.0283504, 34.8937042 32.0283242)",,,,,,,
1239656704,residential,שבזי,False,False,35.60470593461038,"LINESTRING (34.8936863 32.0269723, 34.8937188 32.0271567, 34.8937554 32.027279, 34.8937578 32.0272863)",,,,,,,
1239656705,residential,שבזי,True,False,27.712080835799085,"LINESTRING (34.8936863 32.0269723, 34.8936619 32.0268982, 34.8936273 32.0268448, 34.8935826 32.0267982, 34.8935284 32.0267754)",,,,,4,,
1239656707,residential,העצמאות,False,True,158.78225238983433,"LINESTRING (34.8932901 32.0268224, 34.8924989 32.0274219, 34.8921376 32.0276677, 34.8920129 32.0277526)",,,,,9,,
1239656710,residential,העצמאות,True,False,20.32738162555915,"LINESTRING (34.8932901 32.0268224, 34.8933861 32.0267353, 34.8934107 32.0267118, 34.8934346 32.0266868)",,,,,4,,
1239656707,residential,העצמאות,False,False,158.78225238983433,"LINESTRING (34.8920129 32.0277526, 34.8921376 32.0276677, 34.8924989 32.0274219, 34.8932901 32.0268224)",,,,,9,,
1239656709,residential,העצמאות,True,False,24.21240219452062,"LINESTRING (34.8920129 32.0277526, 34.8919682 32.0278008, 34.8919316 32.0278611, 34.8918859 32.0279408)",1,,,,,,
47710115,tertiary,,True,False,2.508199329427771,"LINESTRING (34.8918859 32.0279408, 34.891897 32.0279613)",1,,,roundabout,,,
47710115,tertiary,,True,False,17.575613545817365,"LINESTRING (34.8917503 32.0278387, 34.8917978 32.0278569, 34.8918525 32.0278964, 34.8918764 32.0279232, 34.8918859 32.0279408)",1,,,roundabout,,,
1239656708,residential,העצמאות,True,False,26.943829400709983,"LINESTRING (34.8917503 32.0278387, 34.8918363 32.0278298, 34.8918979 32.0278089, 34.8919487 32.0277854, 34.8920129 32.0277526)",1,,,,,,
47710115,tertiary,,True,False,23.402925996607358,"LINESTRING (34.8918214 32.0282093, 34.8918054 32.0282204, 34.8917572 32.0282425, 34.8917046 32.0282553, 34.89165 32.0282584, 34.8915875 32.0282497)",1,,,roundabout,,,
1239656724,tertiary,ויצמן,True,False,40.900662538787564,"LINESTRING (34.8918214 32.0282093, 34.8917884 32.0282923, 34.8917803 32.0283457, 34.8917803 32.0284043, 34.8917966 32.0284836, 34.891815 32.0285695)",,,50,,,,
1239656725,residential,,True,False,3.4583731204502373,"LINESTRING (34.8939615 32.0305203, 34.8939716 32.0305502)",,,,roundabout,,,
1239656725,residential,,True,False,13.826993294462392,"LINESTRING (34.8939716 32.0305502, 34.89397 32.0305813, 34.893957 32.0306104, 34.8939339 32.0306345, 34.8939031 32.0306513)",,,,roundabout,,,
1239656729,residential,,True,False,16.918772736057015,"LINESTRING (34.8939716 32.0305502, 34.8940068 32.0305742, 34.8940444 32.0305855, 34.8941382 32.0305946)",,,,,,,
1239656725,residential,,True,False,50.75917462495062,"LINESTRING (34.8939031 32.0306513, 34.8938675 32.0306591, 34.8938309 32.030657, 34.8937946 32.030644, 34.8937655 32.0306214, 34.8937471 32.0305918, 34.8937416 32.0305587, 34.8937495 32.0305259, 34.89377 32.0304973, 34.8938006 32.0304763, 34.8938378 32.0304652, 34.8938772 32.0304653, 34.8939119 32.0304756, 34.8939409 32.0304946, 34.8939615 32.0305203)",,,,roundabout,,,
48766287,residential,,False,True,82.0951973689303,"LINESTRING (34.8939927 32.0284081, 34.8941195 32.0285708, 34.8941395 32.0286498, 34.8941143 32.0291118)",,,50,,,,
1183329631,residential,,True,False,34.297303968811875,"LINESTRING (34.8939927 32.0284081, 34.8939475 32.0284259, 34.893828 32.0284724, 34.8936572 32.0285269)",,,,,,,
"[56441645, 1239656727]",residential,בן צבי,False,True,297.48771012854627,"LINESTRING (34.8941382 32.0305946, 34.8943055 32.0305549, 34.8949002 32.0304583, 34.8950411 32.030434, 34.8972634 32.0302511)",,,,,,,
1239656728,residential,,True,False,23.048029128398962,"LINESTRING (34.8941382 32.0305946, 34.89409 32.030606, 34.8940465 32.0306155, 34.8939961 32.0306265, 34.8939031 32.0306513)",,,,,,,
47710115,tertiary,,True,False,29.574476958011395,"LINESTRING (34.8914947 32.0282057, 34.8914792 32.0281955, 34.8914401 32.0281533, 34.8914124 32.0280987, 34.8914032 32.0280399, 34.891413 32.0279811, 34.8914212 32.027965)",1,,,roundabout,,,
1239656735,tertiary,העצמאות,True,False,195.6473867614809,"LINESTRING (34.8914947 32.0282057, 34.8914113 32.0281975, 34.891264 32.02819, 34.8907529 32.0281721, 34.8905169 32.02817, 34.8903055 32.0281769, 34.8899884 32.0281924, 34.8897038 32.0282096, 34.8896266 32.0282182, 34.8895595 32.028232, 34.8894945 32.0282561, 34.8894403 32.0282849)",,,,,,,
98869560,tertiary,,True,False,15.57030692021104,"LINESTRING (34.8894403 32.0282849, 34.8894289 32.0283072, 34.8894027 32.0283324, 34.8893692 32.0283504, 34.8893311 32.0283596, 34.8893135 32.0283596)",1,,,roundabout,,,
47710115,tertiary,,True,False,10.864489902721754,"LINESTRING (34.8914212 32.027965, 34.8914401 32.0279282, 34.8914826 32.0278833)",1,,,roundabout,,,
98869560,tertiary,,True,False,17.64156955482174,"LINESTRING (34.8891955 32.0283047, 34.889183 32.0282883, 34.8891722 32.0282491, 34.8891753 32.0282162, 34.889189 32.0281854, 34.8892121 32.0281589)",1,,,roundabout,,,
1239656737,tertiary,העצמאות,True,False,291.13131357893957,"LINESTRING (34.8891955 32.0283047, 34.8891455 32.0282836, 34.8890499 32.0282641, 34.8889721 32.0282536, 34.8888714 32.0282521, 34.8884067 32.0282634, 34.8883293 32.0282653, 34.8876404 32.028282, 34.8875122 32.0282851, 34.8869387 32.028299, 34.8868086 32.0283022, 34.8864007 32.0283121, 34.8862929 32.0283136, 34.8861973 32.0283211, 34.8861212 32.0283393)",,,,,,,
1239656739,tertiary,העצמאות,False,False,145.53120672877063,"LINESTRING (34.8856144 32.0281976, 34.8847128 32.0280774, 34.8840906 32.0279879)",2,,,,,,
1239656741,tertiary,העצמאות,True,False,30.555912420630605,"LINESTRING (34.8856144 32.0281976, 34.8857608 32.0282119, 34.88582 32.0282119, 34.8858743 32.0282056, 34.8859358 32.028195)",,,,,,,
1312960834,tertiary,שדרות מנחם בגין,True,False,127.70599707535405,"LINESTRING (34.8808914 32.0288294, 34.8808932 32.0290106, 34.8809133 32.029843, 34.8809161 32.0298857, 34.880958 32.0299705)",2,,,,,,
240596954,tertiary,,True,False,5.975074735553234,"LINESTRING (34.8861029 32.0294884, 34.8861161 32.0294938, 34.8861404 32.0295127, 34.8861486 32.0295241)",,,,roundabout,,,
240596954,tertiary,,True,False,13.274182072200558,"LINESTRING (34.8859534 32.0296299, 34.8859413 32.0296132, 34.8859329 32.0295808, 34.8859376 32.0295477, 34.8859548 32.0295178)",,,,roundabout,,,
1239656748,tertiary,יצחק שדה,True,False,7.372015115479542,"LINESTRING (34.8860169 32.0304676, 34.8859387 32.030467)",,,,,,,
1239656747,tertiary,הרצל,True,False,113.98870529542438,"LINESTRING (34.8860169 32.0304676, 34.8860141 32.0308002, 34.8860133 32.0308984, 34.8860087 32.0314927)",,,,,,,
1239656746,tertiary,הרצל,True,False,55.98382029193415,"LINESTRING (34.8859387 32.030467, 34.8859432 32.0303062, 34.8859488 32.0301445, 34.88596 32.0300367, 34.8859683 32.0299644)",,,,,,,
1239656748,tertiary,יצחק שדה,True,False,198.36519634711192,"LINESTRING (34.8859387 32.030467, 34.8859031 32.0304671, 34.885843 32.0304628, 34.883945 32.0302921, 34.8838967 32.0302773, 34.8838556 32.0302557)",,,,,,,
1239656748,tertiary,יצחק שדה,True,False,21.17414201031014,"LINESTRING (34.8838556 32.0302557, 34.8838315 32.0302293, 34.8838188 32.0301921, 34.883823 32.0301512, 34.8838443 32.0301188, 34.8838811 32.0300935)",,,,,,,
1239656752,tertiary,יצחק שדה,True,False,33.82126572305728,"LINESTRING (34.8838556 32.0302557, 34.8837774 32.0302185, 34.8837044 32.0301948, 34.8836387 32.0301747, 34.8835197 32.0301557)",,,,,,,
1239656748,tertiary,יצחק שדה,True,False,200.06115152550535,"LINESTRING (34.8838811 32.0300935, 34.8839236 32.0300803, 34.8839959 32.0300719, 34.8858238 32.0300335, 34.8858762 32.0300275, 34.8859159 32.0300155, 34.8859385 32.0299999, 34.8859683 32.0299644)",,,,,,,
1239656746,tertiary,הרצל,True,False,37.58600932489394,"LINESTRING (34.8859683 32.0299644, 34.8859806 32.0298561, 34.8859862 32.029799, 34.8859825 32.0297403, 34.8859694 32.0296865, 34.8859534 32.0296299)",,,,,,,
98870012,tertiary,יצחק שדה,False,True,57.09860246002272,"LINESTRING (34.882914 32.0301533, 34.8835197 32.0301557)",,,,,,,
1239656750,tertiary,יצחק שדה,True,False,24.971718214561918,"LINESTRING (34.882914 32.0301533, 34.8828088 32.0301657, 34.8827143 32.0301821, 34.8826562 32.030201)",,,,,,,
98870012,tertiary,יצחק שדה,False,False,57.09860246002272,"LINESTRING (34.8835197 32.0301557, 34.882914 32.0301533)",,,,,,,
1239656751,tertiary,יצחק שדה,True,False,34.997070996132706,"LINESTRING (34.8835197 32.0301557, 34.8835497 32.0301558, 34.8836377 32.0301476, 34.8836786 32.0301438, 34.8837516 32.0301311, 34.8838207 32.0301141, 34.8838811 32.0300935)",,,,,,,
98869558,residential,גורדון,False,True,211.90325283222933,"LINESTRING (34.8859318 32.0315345, 34.8857091 32.0315327, 34.8854689 32.0315235, 34.8836883 32.0314202)",,,,,,,
1239656746,tertiary,הרצל,True,False,48.828215261835346,"LINESTRING (34.8859318 32.0315345, 34.8859359 32.0312608, 34.8859359 32.0310954)",,,,,,,
1239656747,tertiary,הרצל,True,False,88.12311909355233,"LINESTRING (34.8860073 32.0316583, 34.8860039 32.0319376, 34.8860033 32.0319827, 34.8859991 32.0323288, 34.8859988 32.0323492, 34.8860007 32.0323889, 34.8860082 32.0324174, 34.8860254 32.0324466)",,,,,,,
701014364,residential,מרבד הקסמים,True,False,19.28293923734514,"LINESTRING (34.8860087 32.0314927, 34.8860463 32.0315363, 34.8860844 32.031558, 34.8861743 32.0315839)",1,,,,,,
1239656747,tertiary,הרצל,True,False,18.414379716731847,"LINESTRING (34.8860087 32.0314927, 34.8860075 32.0316371, 34.8860073 32.0316583)",,,,,,,
1239656753,residential,,True,False,11.451885837992638,"LINESTRING (34.8911422 32.0324408, 34.8911138 32.0324504, 34.8910883 32.032454, 34.8910529 32.0324516, 34.8910246 32.0324444)",,,,roundabout,,,
1239656771,residential,גיורא,True,False,24.70125169045849,"LINESTRING (34.8911422 32.0324408, 34.89111 32.0324781, 34.8910856 32.0325222, 34.8910661 32.0325802, 34.8910547 32.0326464)",,,,,,,
1239656753,residential,,True,False,3.6176250386257025,"LINESTRING (34.8910246 32.0324444, 34.8909948 32.0324239)",,,,roundabout,,,
1239656753,residential,,True,False,10.18133800967253,"LINESTRING (34.8909948 32.0324239, 34.8909835 32.0324047, 34.8909849 32.0323843, 34.8909948 32.0323663, 34.8910217 32.0323471)",,,,roundabout,,,
1239656768,residential,צבי ישי,True,False,17.50404841660155,"LINESTRING (34.8909948 32.0324239, 34.8909337 32.032404, 34.8908926 32.0323929, 34.8908157 32.0323882)",,,,,,,
1239656753,residential,,True,False,13.018349688544102,"LINESTRING (34.8910217 32.0323471, 34.8910642 32.0323302, 34.8911067 32.0323182, 34.8911362 32.032316, 34.8911528 32.0323179)",,,,roundabout,,,
1239656753,residential,,True,False,9.30492638402244,"LINESTRING (34.8911974 32.0323314, 34.8912102 32.0323519, 34.8912144 32.0323723, 34.8912088 32.0323915, 34.891196 32.0324083)",,,,roundabout,,,
1239656759,residential,צבי ישי,True,False,17.65893090808366,"LINESTRING (34.8911974 32.0323314, 34.8912576 32.0323413, 34.8913174 32.0323492, 34.8913826 32.0323544)",,,,,,,
1239656753,residential,,True,False,6.2838232253210915,"LINESTRING (34.891196 32.0324083, 34.8911719 32.0324275, 34.8911422 32.0324408)",,,,roundabout,,,
48765260,tertiary,,True,False,14.563220944004494,"LINESTRING (34.8927366 32.0316762, 34.8927263 32.0316896, 34.8926989 32.031708, 34.8926783 32.0317155, 34.8926563 32.0317193, 34.8926338 32.0317191, 34.8926017 32.0317116)",,,,roundabout,,,
1239656755,tertiary,ויצמן,True,False,59.57352438295566,"LINESTRING (34.8927366 32.0316762, 34.8927293 32.0317194, 34.8927293 32.0317566, 34.8927358 32.0318201, 34.8927645 32.0319536, 34.8927944 32.0321196, 34.892806 32.0322066)",,,,,,,
